0,5.858739076136731e-32,0.12499999999999974,1.4059288594026824e-32,7.52316384526264e-33,1.0159574596947894e-06,0.12499999956399833,1.5503642832930627e-07,1.3759514024680125e-33,5.605659844382097e-32,4.094199804139994e-32,7.42686734804328e-33,1.9092142090070315e-31,3.114196776015176e-31,6.591495234665315e-32,1.1047615643491284e-31,7.156033449613822e-32,3.091192792379966e-32,4.266235753371539e-32,1.2287733971744377e-31,5.874086330381068e-32,3.60004454854584e-31,5.5701622659759655e-33,7.767760709781743e-32,1.1804314270957407e-31,1.0204234299353993e-32,3.4380858772850265e-32,2.566301650895993e-32,3.03401674715597e-32,2.72377651650503e-31,3.142425538166205e-33,8.185202263645754e-33,8.356730399317742e-33,4.8268619231205105e-33,8.577159099983937e-33,9.826910163631634e-33,3.337952566504581e-32,1.7281929866693142e-31,1.7140776505046396e-32,9.449093789649876e-33,1.065520741732238e-31,4.950843663290435e-32,6.91649591278066e-32,9.374614467581779e-33,1.334501120669317e-32,6.988269834600345e-33,6.271309381410935e-33,1.0693726016210125e-31,1.8455223692090688e-31,1.0026884527909554e-32,2.9208683629232204e-34,1.3090606017310806e-31,3.0668647612953478e-33,0.22579959130383245,0.3538230271123108,0.23843075702088895,0.07013100258996577,0.07390186736749897,0.0038971362664033935,0.0037704882269442705,2.96404427046725e-05,0.00033515780356990424,0.08111310194106666,0.0013976654707832691,0.004147646769029437
1,3.274080905458301e-33,0.12499999999999997,7.223440997667374e-32,1.564818079814629e-33,1.0159574596944703e-06,0.12499999956399857,1.550364283294319e-07,1.405928859402682e-32,9.054278151050491e-32,5.317489755266715e-32,5.549085652265723e-33,1.6490775148815707e-32,2.574607223781161e-31,1.9426087986321831e-31,5.006891233937644e-32,6.337513223249247e-32,7.552052794428446e-32,2.17862220340158e-31,1.0361503100803329e-31,2.1293562947631376e-32,7.571312093872322e-32,6.415754127239982e-33,8.063703167544763e-32,5.496423505348887e-32,3.2981550297631414e-32,6.611356387216808e-33,2.619565650920451e-32,1.3035235531409671e-31,3.212691888480957e-32,3.2981550297631414e-32,9.263723032502604e-32,5.122070872408616e-32,2.1967638428166906e-32,6.349851211955477e-32,1.2405396254284283e-31,4.420611075476327e-33,1.5123364888300772e-31,2.4689812980970643e-32,4.7274245049957515e-32,1.371171842437569e-32,8.666684749742563e-33,7.174089042842454e-32,4.747417312914537e-32,9.653723846241018e-33,1.2172479101634953e-32,2.826979278134342e-32,9.611594128707551e-32,2.375153103915559e-31,6.394689268473244e-33,2.2689862157312126e-33,4.011050035740229e-32,6.456755370196661e-32,0.22579959130383204,0.3538230271123106,0.23843075702088823,0.07013100258996574,0.07390186736749882,0.0038971362664033953,0.0037704882269442466,2.9640442704673285e-05,0.0003351578035699037,0.08111310194106654,0.0013976654707832717,0.004147646769029439
2,2.884711204919993e-32,0.12500000000000017,1.2957239130243916e-32,1.2789378536946485e-33,1.0159574596943602e-06,0.12499999956399876,1.5503642832921063e-07,1.0828089722486516e-32,5.345325461494187e-32,4.949639957075197e-32,4.480796386238426e-33,2.1113007015345077e-31,1.7060008288201392e-32,8.676314399464496e-32,1.3018853842136612e-31,5.470844748274992e-32,2.110320238226876e-31,8.494855687516765e-32,2.2372384643042043e-31,1.712086260563324e-31,4.074088932507349e-32,1.9549881647395633e-32,7.571312093872324e-33,6.164480454808205e-32,4.665113900447363e-33,3.01197387708935e-32,7.806883806639396e-32,5.893345629824944e-32,2.5526094926976134e-33,3.197344634236626e-34,5.905683618531174e-32,6.668532432440804e-33,1.0369035668603404e-32,2.919288498515716e-32,1.1803091756832555e-32,5.512974465808463e-32,3.738260114711005e-33,3.1067657415396593e-32,2.3863475717173094e-33,1.9803976506269374e-32,1.1157040061620627e-32,2.2304676168434683e-32,1.7240082267803874e-32,3.7676004537075295e-33,1.1101865295528907e-32,5.334825945952641e-32,1.0255877880415844e-31,2.1457567919458106e-31,1.9364227008362644e-32,4.69505609255151e-32,8.826777676369748e-32,4.0829714821009417e-32,0.22579959130383226,0.3538230271123105,0.23843075702088873,0.0701310025899658,0.07390186736749907,0.003897136266403379,0.0037704882269442627,2.9640442704672662e-05,0.00033515780356990294,0.08111310194106666,0.001397665470783268,0.004147646769029447
3,1.314037415777662e-32,0.12500000000000008,1.7076642702075712e-31,6.36302394466855e-32,1.0159574596948186e-06,0.12499999956399857,1.550364283291256e-07,6.491618964610401e-32,8.734182406064646e-32,2.845112158041116e-32,8.917292153567438e-32,3.903637539948927e-32,1.4372532471237739e-31,1.239034936901082e-31,2.2364222191713375e-32,6.85803074707828e-32,1.5912167733694508e-31,1.5723741759719916e-31,7.362726833399163e-32,1.28432940584864e-32,1.3401962133293504e-31,1.6354483162704022e-32,7.957989271598168e-32,8.868528783460082e-33,2.200761736003735e-32,6.288709207308959e-35,5.8598471185344e-32,1.9377556013319256e-31,8.242629069053091e-32,6.295524052294946e-32,1.3375934106809381e-31,3.9028686119456994e-32,6.273482781100936e-33,6.026768121732916e-33,5.431774918184031e-32,2.6600026842365045e-32,3.4750802272472288e-31,2.637638222205023e-32,1.2381899545833366e-31,1.3220525142249647e-32,1.3055406635684554e-33,2.6960958595793477e-32,7.834486079294512e-32,6.26289488134429e-32,2.764292081796697e-34,9.781518856874246e-33,1.7391164016937874e-31,1.783537994639835e-31,1.2013748867196042e-32,1.1699668184755913e-32,5.405993296259495e-32,5.281554566544918e-32,0.2257995913038322,0.3538230271123106,0.23843075702088817,0.07013100258996577,0.07390186736749892,0.003897136266403383,0.0037704882269442405,2.9640442704672377e-05,0.00033515780356989887,0.0811131019410666,0.0013976654707832646,0.004147646769029454
4,4.463104667227929e-32,0.12499999999999974,3.8497764921379104e-32,7.28367725990341e-33,1.0159574596947977e-06,0.12499999956399829,1.5503642832930916e-07,1.6482852393785065e-33,8.151199991010037e-32,4.531374983923017e-32,1.07577119490871e-32,1.8603682925289762e-31,3.4685005830792317e-31,6.209561948148927e-32,1.091965352067308e-31,8.634706150708694e-32,3.6386793527398735e-32,4.53891704848172e-32,1.4846630952673987e-31,6.543670088945776e-32,4.647170930817578e-31,7.299921822560359e-33,7.695691334228245e-32,1.107292357844932e-31,6.491570065664165e-33,3.3767114096740157e-32,4.2152817720663366e-32,3.6711519090108166e-32,2.3979204657456253e-31,1.6557022787804303e-32,6.1276646882315616e-33,6.62719145924427e-33,1.834531857892786e-34,1.1620774994588345e-32,8.716512325056726e-33,3.8469589475284074e-32,1.465340347543898e-31,1.525744864192187e-32,1.5381370761368823e-32,9.850307773403703e-32,4.6846041583979984e-32,7.423208424425378e-32,8.15879851407091e-33,1.066242368099017e-32,4.7653527428017495e-33,6.673165374948871e-33,1.1524706832350583e-31,2.033012172728022e-31,7.022193719470131e-33,4.299970113125604e-34,1.2929223807802683e-31,8.223472687393781e-33,0.2257995913038324,0.3538230271123108,0.2384307570208889,0.0701310025899658,0.073901867367499,0.003897136266403379,0.0037704882269442653,2.9640442704672208e-05,0.0003351578035699004,0.0811131019410667,0.0013976654707832646,0.004147646769029454
5,2.4675977412461466e-33,0.1249999999999999,9.92094662602475e-32,3.7676004537075295e-33,1.0159574596944595e-06,0.12499999956399853,1.5503642832943105e-07,1.251854463851703e-32,1.086713494284343e-31,4.8231191491074895e-32,7.65030531424758e-33,1.7637305318833717e-32,2.811496606940792e-31,1.9276226562524202e-31,5.815781810580282e-32,6.743162217785815e-32,6.448555121605325e-32,2.213875749180481e-31,1.2632012757213202e-31,1.049631819691041e-32,8.64983286272917e-32,6.41575412723998e-33,1.071900384673021e-31,5.402534420560007e-32,2.503708927703407e-32,5.9342716411431746e-33,1.0207428705252357e-32,1.1907362807727896e-31,3.313803210561289e-32,4.7333489965238936e-32,8.054299212738184e-32,6.082628432171752e-32,1.7008368821369763e-32,4.8861444542211767e-32,1.2241692209011366e-31,1.2157432773944418e-33,1.7970130087348146e-31,4.0013525012195325e-32,6.024624838924775e-32,1.6903796843920626e-32,7.523163845262644e-33,6.5881850425734e-32,4.877417584160675e-32,1.1628554355622468e-32,1.2930814017237423e-32,4.190778420003554e-32,1.0867059711204985e-31,2.5919405932806473e-31,5.825938081771383e-33,2.9009319787332774e-33,4.461236160240746e-32,7.183718692564391e-32,0.22579959130383193,0.3538230271123106,0.23843075702088817,0.07013100258996574,0.07390186736749892,0.0038971362664033805,0.0037704882269442423,2.9640442704673207e-05,0.0003351578035698999,0.0811131019410666,0.001397665470783266,0.004147646769029457
6,1.575319327298993e-32,0.12500000000000022,6.376116457730255e-33,5.897455158075417e-33,1.0159574596943659e-06,0.12499999956399872,1.550364283292126e-07,9.377623733119881e-33,4.834815611771764e-32,3.978549967928692e-32,6.141910963272416e-33,1.8416705093202934e-31,2.0785185150787756e-32,5.604757064720667e-32,1.2522776418179993e-31,7.426867348043285e-32,2.02645717480408e-31,8.158965229735398e-32,2.5441534565355364e-31,1.668724386007361e-31,2.7742680543283586e-32,1.7496057917638933e-32,5.248159098455224e-33,4.951144589844249e-32,2.477801032211282e-33,3.25512253256824e-32,6.317113988158664e-32,5.638460838747446e-32,3.0826634053704e-33,1.4030700571414796e-33,4.472972295839357e-32,1.551577311446969e-32,1.4336329102628624e-32,2.1344720461779173e-32,8.648817235610061e-33,5.787419482883643e-32,6.423465370181371e-33,2.918987571961903e-32,1.0983819214083437e-33,1.955119820106856e-32,4.993123844100816e-33,1.3300953678424342e-32,1.265396158773175e-32,4.441675934243059e-33,6.928751616882338e-33,5.032695685926893e-32,9.337149111632374e-32,1.8957169183846615e-31,1.456175365428582e-32,3.9204711430432697e-32,8.886060207470418e-32,4.357416499176121e-32,0.2257995913038322,0.3538230271123105,0.23843075702088862,0.07013100258996584,0.07390186736749912,0.0038971362664033658,0.0037704882269442574,2.9640442704672472e-05,0.0003351578035698999,0.08111310194106676,0.0013976654707832628,0.004147646769029469
7,5.0375200390657105e-33,0.12500000000000006,1.963395533283857e-31,6.298651718347927e-32,1.0159574596947934e-06,0.12499999956399849,1.55036428329117e-07,9.112148879690077e-32,5.5332638219643e-32,3.9132695693461076e-32,9.287287360726349e-32,4.523071508691601e-32,1.2033991107094917e-31,1.2547301903078633e-31,2.8718239209679086e-32,8.550481562663923e-32,1.5483644219545795e-31,1.5494094191058274e-31,8.307582621813969e-32,7.951589789677498e-33,1.0946664658795624e-31,9.670632838827869e-33,1.1339044551251245e-31,1.2716912773161967e-32,1.0983647459120784e-32,2.3305728037912267e-33,4.6655228254152187e-32,1.897989089466636e-31,8.757491718159014e-32,3.975058763871943e-32,1.1438220879665044e-31,5.831804709371228e-32,1.5433200662481005e-32,1.3540956090195193e-32,5.700686184412047e-32,3.5427460309336977e-32,3.22552361071306e-31,4.339688013626569e-32,8.324499196978841e-32,2.542119561708497e-32,1.492561555075538e-33,1.3925800088941799e-32,8.035180852908961e-32,8.071775955873133e-32,2.6860182832309234e-33,1.522444941116727e-32,1.7604025614946325e-31,1.7984018765638557e-31,1.1591167046076886e-32,9.943861594696233e-33,4.6756150269997026e-32,5.123757592553353e-32,0.2257995913038322,0.3538230271123105,0.23843075702088812,0.07013100258996584,0.07390186736749897,0.0038971362664033692,0.003770488226944236,2.9640442704672452e-05,0.00033515780356989676,0.08111310194106666,0.0013976654707832587,0.004147646769029474
8,4.371063730046299e-32,0.12499999999999974,1.8275764804570525e-32,1.0104625494357069e-32,1.0159574596947828e-06,0.12499999956399833,1.55036428329304e-07,4.321986755123789e-33,4.707418245740413e-32,3.2993952415410833e-32,8.059615963291968e-33,1.9793796619962825e-31,2.932254558875079e-31,6.216011227583185e-32,1.2651744782712848e-31,9.392548528510551e-32,3.9179663784710864e-32,3.7893535504753085e-32,1.3621563822612075e-31,5.878820135547022e-32,3.7743830388320424e-31,4.184825803133288e-33,7.397690246927437e-32,1.2436600855781951e-31,1.0031208802438381e-32,3.257339832811749e-32,1.966990170854208e-32,2.8312803650463236e-32,2.3745096251095183e-31,7.355800621547554e-33,1.1205437013230613e-32,1.41168125680979e-32,3.709138727791064e-33,9.171813693706515e-33,1.2667986812197506e-32,1.9979162919439643e-32,1.4318691077349239e-31,1.479525441532028e-32,5.590332011517836e-33,1.0469192889334395e-31,5.30328698380632e-32,6.743624371887026e-32,9.85971247367397e-33,2.2843007128863157e-32,1.4400711083238204e-32,2.6942190431086315e-33,1.1462349703733027e-31,1.7222204384510693e-31,1.89783822700252e-32,1.4381787467823888e-33,1.247766888071639e-31,8.742832417536468e-33,0.2257995913038325,0.3538230271123106,0.23843075702088884,0.07013100258996592,0.07390186736749915,0.0038971362664033614,0.003770488226944261,2.964044270467216e-05,0.0003351578035698976,0.08111310194106683,0.0013976654707832594,0.004147646769029476
9,4.682417177291469e-33,0.1249999999999999,8.374184139438748e-32,4.333342374871277e-33,1.015957459694469e-06,0.12499999956399853,1.550364283294314e-07,8.329647009474806e-33,1.138254689788237e-31,5.389763849932674e-32,5.4166779685891084e-33,1.8417457409587442e-32,2.3940512914948584e-31,1.8535947240150356e-31,5.333923166291205e-32,7.252329946833196e-32,6.548161810916604e-32,2.2091789439523347e-31,1.3339547508950534e-31,1.7769713002510304e-32,7.645941879217321e-32,8.96761130355307e-33,8.124132981131834e-32,5.157881132312065e-32,3.039358193486109e-32,5.934271641143171e-33,2.1293562947631407e-32,1.2812850808143716e-31,4.80038038638519e-32,3.986543329514284e-32,8.860481450396531e-32,3.785656046936162e-32,2.573523888187441e-32,7.234274353604551e-32,1.2601600367368737e-31,9.4641401173404e-33,1.8151889725849687e-31,2.556447481753048e-32,5.787720409437454e-32,1.4132263283325856e-32,9.641686784088604e-33,7.944761947151162e-32,4.4007499229248323e-32,1.4469301023593647e-32,1.745374012100932e-32,2.8804689730741585e-32,1.0828541112317247e-31,2.3564053796131637e-31,7.041681359165816e-33,4.989362262178187e-33,3.076974012712423e-32,5.259011262302009e-32,0.2257995913038321,0.3538230271123105,0.23843075702088812,0.0701310025899658,0.07390186736749894,0.0038971362664033658,0.0037704882269442345,2.964044270467269e-05,0.00033515780356989714,0.0811131019410667,0.0013976654707832624,0.004147646769029476
